smiles,pka
NCCCCCCNCc1cccc2ccccc12,10.39
N=C(N)SCc1ccc(N=C=S)cc1,10.54
CCN(CC)Cc1ccc2cccnc2c1O,10.37
CS(=O)(=O)OC1CN2CCC1CC2,8.85
CN(C)CC1CCC(CN(C)C)C1=O,9.1
CCSc1nc2n(c(=S)n1)CCN2C,2.39
Nc1ccccc1OCCCOc1ccccc1N,4.57
CCNCCNC(=O)c1ccc(Br)cc1,9.66
NC1CC(=O)c2c1sc(Cl)c2Cl,7.7
CCOC(=N)CC(=O)Nc1ccccc1,6.37
N=C(N)SCCC(=O)CCSC(=N)N,10.88
CC(CN(C)C)C(=O)c1ccccc1,8.55
COCC(O)CN1C(N)=NC(O)C1O,7.36
CCSc1nc2cc(OC)ccc2[nH]1,4.72
C[C@H]1OC2(CCN(C)C2)CS1,8.69
Cc1ncsc1CCO[N+](=O)[O-],3.08
CN(C)c1ccc(C2CCNCC2)cc1,10.12
CC(C)=CCNc1ccccc1C(=O)O,1.89
CC1=CC(=O)OC2NN=C(C)C12,3.22
Nc1ncnc2c1cnn2CC1CCNCC1,10.35
Fc1cccc(CN2C3CCC2CC3)c1,8.62
c1ccc(CCN2C3CCC2CC3)cc1,9.82
c1ccc(CCN2C3CCC2CC3)nc1,9.19
NC(=O)c1ccc2cccc(O)c2n1,1.9
CCCCCCCCCCCCCC(=O)OCCCN,10.14
CCCCCCCCCCCCCCCOC(=O)CN,7.09
CCCCCCCCCCCCCCOC(=O)CCN,9.29
C=CCn1cc(CCNC)c2ccccc21,10.3
CN(C)CCc1cn(C)c2ccccc12,9.5
Nc1ccc2cc(C(=O)O)ccc2c1,3.64
Nc1ccc(-c2ccccc2)c(F)c1,3.47
CC1(N)Cc2ccccc2N(O)C1=O,8.47
N=C(N)Nc1nc2ccc(O)cc2s1,7.66
N[C@@H]1CC2OC1c1ccccc12,9.19
CC(=O)OCCCCCCCOc1cccnc1,4.8
CC(=O)OCCCCCCCOc1ccccn1,2.92
c1ccc2c(c1)CNc1ccccc1-2,3.39
O=C1N=C(NCc2ccccc2)NCN1,7.34
CCC/C=N/c1cc[nH]c(=O)n1,3.63
Oc1ccccc1/C=N/c1ccccc1O,0.71
CCCN(CCC)CCOCCCc1ccccc1,9.91
c1ccc(CCCOCCN2CCCC2)cc1,9.27
COc1ccc(C[C@@H](C)N)cc1,10.04
NC[C@@]1(O)CCC2CCCCC2C1,9.64
CCCCOc1ccc(CSC(=N)N)cc1,10.54
CC[C@H]1SC(N)=N[C@@H]1C,8.94
C=CCNc1nc(SC)nc2ccccc12,5.13
NC1=NCC(c2ccc(Cl)cc2)O1,7.49
CCCC(CCC)CCCC1COCCN1CCO,7.47
c1ccc(C2CN=C3NCCN32)cc1,10.92
CCCC(CCC)CC1CCN(CCO)CC1,9.08
Clc1cccc(SCCN2CCOCC2)n1,6.34
CC(C)(CO)NCC(O)c1ccccc1,9.12
NC(=N/Cl)/N=N/C(N)=N\Cl,2.26
CN(C)CCOC(=O)CCC1CCCCC1,8.42
C[C@@H](Cc1ccccc1)N(C)C,9.54
CCC(C)NCC(O)c1ccc(N)cc1,9.83
CC(C)(C)NCC(O)c1ccccc1F,9.45
CNC(C)C(=O)c1ccc(OC)cc1,8.01
O=C(OCCn1ccnc1)c1ccccc1,6.77
Cc1cccc(Cc2c[nH]cn2)c1C,6.62
CCCCCCCCCCCCCCCCCCN(C)C,9.79
CC(C)CCNCC1COc2ccccc2O1,9.53
CSc1ccccc1OCC(O)CNC(C)C,9.67
CN1CCC[C@]12CCc1ccncc12,9.01
CN1CCC=C(c2nsnc2SCCF)C1,6.58
c1nc(N2CCOCC2)c2sccc2n1,3.95
CC(=O)O[C@H]1CC2CC1CN2C,9.09
CC(=O)O[C@H]1CCC2CCC1N2,10.26
C[C@@H]1C2NCCC1N(O)C2=O,8.7
CNc1ccc(-c2ccccc2CO)cn1,6.15
O=Nc1c(O)cc(O)c2ccccc12,0.54
Cc1cc(O)nc2nc3ccccc3n12,2.85
c1cn2c(-c3ccoc3)cncc2n1,3.17
C=CCn1c(C)nc2ccccc2c1=O,6.04
Nc1nc(N)nc(C2C=CCCC2)n1,5.93
C=C1[C@H](C)CN[C@H]1CCO,10.28
O=C1NC(=S)SC1=Cc1ccccn1,4.09
Cc1cc(-c2ccccc2)cc(C)n1,6.52
Cc1cc2c3ccccc3nc(O)n2n1,1.68
OCCc1ccc(NCCc2ccco2)cc1,5.03
OCCc1ccc(NCCc2cccs2)cc1,5.07
Oc1ccc(Cl)cc1CNC1CCCCC1,10.68
NC(=S)NN=C1CCCCC12CCCC2,2.59
CCCc1ccc2ccc3ccccc3c2n1,3.98
CC1(C)COC(Cc2ccccc2)=N1,3.44
O=C(CSc1ncccn1)NC1CCCC1,2.69
CC1c2ccccc2-n2nncc2CN1C,5.69
CC(=O)Nc1ccc2nc(N)sc2c1,4.51
N=c1c2ccccc2nc2n1CCCCC2,10.19
Cc1cccc(OCC(O)CN2CC2)c1,5.6
C=CCn1c(S)nnc1-c1ccccn1,1.13
c1cc(-c2ccsc2)n2cnnc2c1,2.15
CCS(=O)(=O)NCc1csc(C)n1,2.85
Nc1nc2ncccn2c1-c1ccccc1,3.14
CCCCNc1nc(N)nc(OC)c1N=O,6.0
CCOCC(N)C(=O)NCc1ccccc1,7.74
NCCc1c2ccccc2cc2ccccc12,9.72
Clc1cccc(-c2c[nH]nn2)c1,0.09
CCc1cccc(-c2c[nH]nn2)c1,0.1
Clc1cc(-c2c[nH]nn2)ccn1,0.22
Brc1cc(-c2c[nH]nn2)ccn1,0.31
Cc1cccc(N)c1-c1c[nH]nn1,3.12
Cc1ccc(N)cc1-c1c[nH]nn1,4.08
c1cncc(C2CCC3CCN2CC3)c1,8.57
CN1c2ccc(O)cc2CN2CCCC21,6.94
Nc1ccccc1/C=C/P(=O)(O)O,3.98
O=c1cc(CSc2ncccn2)occ1O,2.72
CC(=O)SCC(CCCCCN)C(=O)O,10.21
Cc1cc(OC[C@@H]2CCN2)on1,9.62
Cc1cc(OC[C@@H]2CCN2)no1,9.65
Cc1[nH]cnc1/C=N/NC(N)=S,6.15
Nn1c(S)nnc1C(O)c1ccccc1,1.53
CNc1nc(Nc2ccccc2)ncc1Cl,3.63
Cc1ncsc1C(O)c1ccc(F)cc1,2.2
c1ccc(C2NCCc3sccc32)cc1,8.15
Cc1cccc(-c2cccc(C)n2)n1,4.02
Cc1ccc(-c2ccc(C)cn2)nc1,3.8
Cc1cnc2c(ccc3cccnc32)c1,5.11
CN(Cc1ncc[nH]1)c1ccccc1,6.21
CCc1cccc(CC)c1CC1=NCCN1,10.26
Cc1cccc(C)c1Cc1ncc[nH]1,7.05
CN(Cc1cnc[nH]1)c1ccccc1,6.61
O=C1OCCC1N1CCc2ccccc2C1,6.5
COC(c1ccc(Cl)cc1)C1CNC1,10.0
COc1ccc(CNC2CCOC2=O)cc1,5.55
Cc1ccccc1NC(=O)CN1CCCC1,7.41
CC(C)CNCC1OCc2ccccc2CO1,9.33
Cc1nc(Cl)sc1CS(C)(=N)=O,2.1
N#C/N=C1\SCCCN1CC1CCOC1,2.41
C/C(=N\C#N)N(C)CC1CCOC1,4.75
Cc1nc(SSc2ccccc2)n[nH]1,1.08
Cc1ccc(SSc2nc[nH]n2)cc1,0.44
N/N=C/Cc1ccccc1C(F)(F)F,2.71
Oc1ccc(/N=C/c2ccco2)cc1,0.99
CCc1nnc(NN=C(C#N)C#N)s1,0.33
c1ccc2c(c1)ncn2-c1nccs1,4.54
CCNc1nc2[nH]ncc2c(=O)s1,0.64
CCNc1nc2[nH]ncc2c(=S)s1,1.83
NC(c1ccccc1Cl)P(=O)(O)O,9.13
NC(c1ccccc1Br)P(=O)(O)O,9.18
C#CCSc1c(SC)cnc2ccccc12,3.87
CN(C)CCc1c[nH]c2ccncc12,9.57
C(=N\c1ccncc1)\c1ccccc1,4.91
CC(=O)OC1CCCCC1N1CCCCC1,9.45
CC(=O)OC1CCCCC1N1CCOCC1,7.25
NNC(=O)COc1ccc2ccccc2c1,3.01
CCOP(=S)(OCC)SCc1ccccn1,4.26
CCOP(=S)(OCC)SCc1ccncc1,5.03
CCOP(=O)(OCC)SCc1ccccn1,4.26
CCOP(=O)(OCC)SCc1ccncc1,5.03
Cn1ccnc1C1=NOCc2ccccc21,4.63
CCN1CCC=C(c2nc(C)ns2)C1,7.51
CC1CC(=O)Nc2cc(N)ccc2N1,6.06
Clc1ccc(OCCCn2ccnc2)cc1,6.53
CCc1ccc(OCCCn2ccnc2)cc1,6.53
Clc1cccc(/N=C2/NCCO2)c1,6.85
CCc1ccc(/N=C2/NCCO2)cc1,8.02
CCO/N=C/Nc1ccc(OCC)cc1C,4.14
CCO/N=C/Nc1cccc(Cl)c1Cl,2.44
CCO/N=C/Nc1ccc(Cl)cc1Cl,2.52
CCO/N=C/Nc1cc(Cl)ccc1Cl,2.37
CCO/N=C/Nc1cc(C)cc(C)c1,3.78
Nn1c(-c2cccs2)n[nH]c1=S,3.16
CCCCc1c(C)nc(N(C)C)nc1O,2.02
Cc1cc(C)nc(-n2ccnc2C)n1,6.19
Cc1ccnc(-n2nc(C)cc2C)n1,2.34
CCc1cc(C)n(-c2ncccn2)n1,2.24
Cc1cc(Cl)ccc1/N=C/N(C)C,9.37
CN(C)C1CSC(C#N)(C#N)SC1,8.61
CCCC1(C#N)SCC(N(C)C)CS1,8.66
CCOC(=O)C1SCC(N(C)C)CS1,8.69
CCC=C(c1ccccc1)c1cccnc1,4.7
O=c1[nH]c(CF)nc2ccccc12,4.74
CCOc1ccc(NCc2ccccc2)cc1,4.95
Clc1cccc2sc(NCCCBr)nc12,2.55
Clc1ccc2nc(NCCCBr)sc2c1,3.3
COc1ccc2nc(NCCCBr)sc2c1,3.61
Cc1ccc(/C=N\NC(N)=S)cc1,3.0
O=C1CNCC(=O)N1Cc1ccccn1,4.51
O=C1CNCC(=O)N1Cc1cccnc1,4.92
O=C1CNCC(=O)N1Cc1ccncc1,5.09
O=C1CNCC(=O)N1CCc1cccs1,4.29
O=C1CNCC(=O)N1CCN1CCCC1,8.49
CC1(c2ccccc2)NNC(=O)CO1,1.89
CN(C)c1ccc(/C=C/C=O)cc1,4.74
CN(CCCC(=O)c1cccnc1)N=O,3.96
C[C@H](CCOn1cccn1)N(C)C,9.54
C[C@H](CCOc1nccs1)N(C)C,9.54
CC(C)SSc1nc2ccccc2[nH]1,3.67
N=C(NCc1cccnc1)c1ccccn1,7.99
N=C(NCc1cccnc1)c1ccncc1,9.9
N=C(NCc1cccnc1)c1cnccn1,6.66
CCNc1ccccc1C(=O)NCC(C)C,2.99
C=CCNc1ccccc1C(=O)NCCCC,2.62
Cc1ccc(C2CC=CCNC2)cc1Cl,9.98
CCOP(=O)(OCC)C1(C)CCCN1,8.66
Nc1nc2cc3c(cc2s1)CCNCC3,9.86
Cc1cc(C2CC=CCNC2)ccc1Cl,10.02
Fc1ccc(C2CC=CCNC2)cc1Cl,9.92
Clc1ccc(C2CCCCNC2)cc1Cl,10.26
CCn1oc2c(c1=O)CCN(C)CC2,8.43
C#CCN(C)[C@H](CF)CC(C)C,7.5
Nc1ccc(-c2nc(=O)ss2)cc1,3.04
Nc1ccc(-c2nsc(=O)o2)cc1,2.93
CCCN1CCC(c2ccccc2OC)CC1,9.31
Cn1cnc2c(NC(=N)N)ncnc21,8.23
COc1cc2ccc(N)cc2c(=O)o1,2.28
NCCCc1c[nH]c2c(F)cccc12,10.05
O=C(O)Cc1scnc1-c1ccccc1,1.55
Clc1cccc(Cl)c1NC1=NCCS1,4.4
CC(C)Sc1[nH]cnc2nncc1-2,0.11
COC1=Nc2ccccc2N2CCN=C12,4.65
CCCCN(CCCN)c1ccc(Br)cn1,9.82
CCC1=C(O)OCC1=Nc1ccccc1,0.85
Cc1ccnc2cc(Cl)c(Cl)cc12,3.69
CC(N)c1csc(Nc2ncccn2)n1,8.45
c1csc(-c2ccc3nncn3c2)c1,2.2
Oc1ccccc1-c1cnc2cccnn12,2.7
CNc1ccc(-c2ccccc2OC)cn1,6.05
N=C(N)N/N=C/c1ccc(F)cc1,8.58
N=C(N)N/N=C/c1ccc(N)cc1,8.72
N=C(N)N/N=C/c1cccc(N)c1,8.74
C[C@H](NC(=O)CN)C(=O)NN,7.84
N[C@@H]1CSc2ccccc2NC1=O,7.83
CCCCN[C@H]1CCCCC[C@H]1O,10.44
Nc1nc2c(s1)CSc1ccccc1-2,3.71
C=CCNc1nc(N)c(C(C)=O)s1,2.45
Oc1ccc(OCCNc2ccccc2)cc1,4.16
NNC(=O)c1ccc2c(c1)OCCO2,2.82
NCCOC(c1ccccc1)c1ccccc1,9.44
COC(=O)c1c[nH]c2ncccc12,3.64
Nc1nc(CCc2ccccc2)c[nH]1,9.13
NC(=O)c1ccc2c(N)ccnc2c1,6.75
N#Cc1ccc2c(NCCN)ccnc2c1,9.62
N#Cc1c(N2CCCC2)n[nH]c1N,4.67
Oc1ccccc1/C=N\CCn1cccn1,6.18
O=c1cc(COc2cccnc2)occ1O,4.78
Nc1ccccc1-c1nnn2c1CCCC2,2.94
Nc1cc(O)nc(-c2ccccn2)n1,2.8
NC(=O)C(N)CCSCCCCC(=O)O,8.42
Brc1cccc(OCCCn2ccnc2)c1,6.53
Brc1cccc(OCCCn2cncn2)c1,2.07
Ic1ccc(OCCCCn2ccnc2)cc1,6.53
Ic1ccc(OCCCCn2cncn2)cc1,2.07
CCCc1nc(N)[nH]c(=O)c1Br,1.72
Cc1ccccc1C(=O)Nc1ccncc1,5.62
Nc1cccc(C(=O)O)c1C(=O)O,1.18
Brc1cncc(-c2nnn[nH]2)c1,2.19
O=C(Nc1nnc2n1CCS2)C1CC1,0.4
c1ccc2oc(Cn3ccnc3)cc2c1,6.42
CCc1nccn1Cc1cc2ccccc2o1,6.87
Fc1ccccc1Oc1ccnc2ccsc12,4.26
Fc1ccccc1Nc1ccnc2ccsc12,6.23
Nc1c(Cl)cc(Cl)cc1C(=O)O,0.09
CN[C@@H](C)Cc1ccc(O)cc1,10.58
OC(CNCc1ccccc1)C(F)(F)F,7.96
NC1CCC(NC2CCC(N)CC2)CC1,11.27
N/C(=N\O)NCCc1ccc(F)cc1,7.48
CC(=O)SCC(=O)CCCCCNCCCN,10.43
Cc1ccc(CCN/C(N)=N/O)cc1,7.62
N/C(=N\O)NCCc1ccc(O)cc1,7.55
NCCCNCCCCCC(=O)C(F)(F)F,10.43
N[C@@H]1C[C@@H]1CC(=O)O,10.06
C=CCSC(=S)n1cnc2ccccc21,3.03
CCCCSC(=S)n1cnc2ccccc21,3.03
NCCCCCCCCCCCCNCc1ccccc1,10.31
NCCCNCCCCNCCCNCc1cccnc1,10.75
O=C(NN=C1CCCCC1)c1cccs1,1.27
NNC(=O)c1nc2ccccc2[nH]1,2.78
NNC(=O)c1ccc(C(=O)NN)o1,2.82
CC(C)/C=N\NC(=O)c1ccco1,1.27
CC(C)/C=N/NC(=O)c1cccs1,1.63
O=C(NNCc1ccco1)c1ccncc1,3.26
CC(=O)N1CCC(C(=O)NN)CC1,3.26
CC(C)Cc1cc(C(=O)NN)ccn1,3.72
CCC(CC)=NNC(=O)c1ccncc1,3.04
O=C(NNC1CCCCC1)c1ccncc1,4.07
COc1ccccc1-c1cnc(OC)n1C,3.32
O/N=C/c1c(O)ccc2ccccc12,2.29
COc1cc2cc(N)[nH]c2cc1OC,4.23
CN(C)CCCNC(=O)Cc1ccccc1,9.3
CCCNCCS(=O)(=O)c1ccccc1,8.49
CCN1CCN(Cc2ccccc2Cl)CC1,7.93
COc1cccc(CCNCCCN(C)C)c1,10.05
CN(C)CCCNCCc1cccc(Br)c1,10.04
CN(C)CCCNCCc1ccc(Br)cc1,10.06
CN(C)CCCNCCc1cccc(Cl)c1,10.02
CN(C)CCCNCCc1ccc(Cl)cc1,10.05
CN(C)CCn1cnc2ccccc2c1=O,8.32
O=c1ccn(CCCN2CCCCC2)cc1,9.26
S=C(Nc1ccccc1)Nc1cccnc1,4.43
S=C(Nc1ccccc1)Nc1ccncc1,5.82
CC(C)(C)CCn1ccnc1/C=N/O,4.89
CCC1(C)OC(=O)c2c1ccnc2N,5.01
COC(=O)CCCCCC(=O)C(N)CO,7.54
CCCCCCOc1ccc(C(=N)N)cc1,11.83
CSCC(N)C(=O)CCCCCC(=O)O,7.75
CSCCC(N)C(N)CCCCCC(=O)O,9.97
COC(=O)CCCCCC(=O)C(N)CS,7.77
NCc1ccc(OCc2ccccc2F)cc1,9.28
CCCCCn1[nH]c2ccccc2c1=O,2.21
CCOCCn1[nH]c2ccccc2c1=O,2.03
CC(C)n1[nH]c2ccccc2c1=O,2.53
NNc1nc(-c2ccc(N)cc2)cs1,4.25
CC(C)(C)NSc1nc2ccccc2s1,5.85
C=C(C)C(=O)OCCNC(C)(C)C,9.57
CC(O)(Cc1cccnc1)c1cccs1,5.4
Cc1cc(=O)nc(C(C)C)[nH]1,1.58
CCCCCCCCCCCCCCN(CCO)CCO,9.23
Oc1ncc(CN2CCOCC2)c(O)n1,5.77
CCCCCCCCCCOC(=O)CCN1CC1,5.68
CCOC(=O)c1ccc(N(C)C)cc1,2.9
COCC1(CO)C(=O)C2CCN1CC2,6.9
O=C(NN1CCCCC1)NN1CCCCC1,2.07
C1CN(CCOCCN2CCOCC2)CCO1,7.17
CNc1cccc(-c2ccccc2CO)n1,5.66
O=C(O)CCNc1ncnc2ccccc12,4.99
C/C(=N/n1cnnc1)c1cccnc1,4.3
O=C(N/N=C/c1ccsc1)C1CC1,1.54
C=CCOc1ccc(/C=N/O)cc1Cl,1.81
C(=N\Nc1nccs1)\c1cccnc1,4.39
O/N=C1\CCC\C1=C/c1ccco1,1.56
C=CCN1CC(C)/C(=N\O)CC1C,8.76
CCC/C=N/NC(=O)c1ccccc1O,1.89
C=CCNC(=S)/N=c1/ccccn1C,3.55
CCCCC(=O)N/N=C/c1sccc1C,1.29
COC(=O)c1ccnc(/C=N/O)c1,1.25
C/C(=N\NC(N)=S)c1cccnc1,4.32
C#CCOc1ccc(Cl)cc1/C=N/O,1.18
C(=C/c1ccccn1)\c1cccnc1,5.08
CN(C)/C=N/c1[nH]ncc1C#N,10.33
Cc1ccc(/C=N/N2CCOCC2)s1,3.1
Brc1ccsc1/C=N/Nc1ccccc1,3.09
CCC/C(C)=C/c1ccc(CC)cn1,5.09
C#CCOc1ccc(Br)cc1/C=N/O,1.19
Cc1[nH]c2ccccc2c1/C=N/O,2.97
C/C(=N\NC(N)=S)c1ccncc1,4.18
CNC(=S)N/N=C/c1ccccc1Cl,1.62
COc1ccc(/C(C)=N\O)cc1OC,2.19
Cc1csc(/N=C/N(C)C)c1C#N,7.43
O=C(/C=N/O)NCCCN1CCOCC1,7.04
Cc1c(/C=N/O)c2ccccc2n1C,2.99
C/C(=N\O)c1ccccc1C(=O)O,1.46
CCCCCC/N=C(\C)c1ccccc1O,6.68
CCOC(=O)N/N=C/c1ccccc1F,0.16
CC12CCC(C/C1=N/O)C2(C)C,1.94
O/N=C1\CCCc2ccc(Cl)cc21,1.69
C/C(=N\O)c1ccc(Cl)cc1Cl,0.61
COc1ccccc1/C=N/NC(=O)CO,1.22
C=CCOc1ccc(Br)cc1/C=N/O,1.43
C#CCOc1ccc(/C=N/O)cc1Cl,1.56
O/N=C/c1ccccc1Oc1ccccc1,2.03
N#C/N=C1\CCCCCN1CC(N)=O,2.61
CCCCCC(=O)N/N=C/c1cccs1,1.12
OCc1ccccc1/N=C/c1cccnc1,4.44
CNC(=O)/C(=N\O)c1ccccc1,0.25
C1=CCC(/C=N/n2cnnc2)CC1,7.02
O/N=C/c1cccnc1Sc1ccccc1,2.3
CCN(CC)c1ccc(/C=N/O)cc1,4.87
CCCc1noc2c1/C(=N\O)CCC2,1.04
CN(C)/C=N/c1sccc1C(N)=O,7.37
Brc1ccccc1/C=N/N1CCCCC1,3.16
CN(C)/C=N/c1c(C#N)cnn1C,8.24
Clc1ccc2c(n1)CC1CNCC2C1,9.96
Nc1ncnc2c1[nH]c1ccccc12,3.28
Cc1nc(N)c2sc3ncccc3c2n1,3.73
C(=N/c1ccccc1)\c1ccccn1,3.27
c1ccc(CCCNCc2ccccc2)cc1,9.67
Cc1cccc2cc(C(=O)O)cnc12,2.56
CC1=Nc2c(O)nc(N)nc2OC1C,2.63
CC1=Nc2c(N)nc(N)nc2OC1C,6.87
CCCCCCn1cnc(N)c2ncnc1-2,2.21
NC1N=C(O)c2nc(CO)cnc2N1,4.49
Nc1ncc(Cc2ccc(Br)cc2)s1,5.32
O=Cc1ccc(OCc2ccccc2)nc1,2.56
CC1CN(C)CCC1c1cccc(O)c1,9.27
Cc1nc(NCCCO)c(C)c(C)c1O,8.67
COC(=O)c1nc2ccccc2[nH]1,2.24
Nc1ccccc1-c1nc2cccnc2o1,2.38
CC1CCN(C)CCc2ccc(O)cc21,9.4
O=C(O)c1ncc(CO)c(CO)c1O,5.78
NC(=O)c1ncc(CO)c(CO)c1O,2.14
N/N=C/c1ncc(CO)c(CO)c1O,2.07
CCN(CC)CCc1ccc(O)c(O)c1,9.14
CN1CCC2Cc3ccc(O)cc3C1C2,8.59
CC1NCC2Cc3ccc(O)cc3C1C2,10.63
Cc1cnc2c(c1)CCCC2C(N)=O,5.21
NC(=S)Cc1ccc2c(n1)CCCC2,5.3
CC1CNC2C(CCCC2C(N)=S)C1,10.37
CC(C)NCC(O)c1ccc(Br)cc1,9.57
CC(C)NCC(O)c1cccc(Br)c1,9.55
N=C(N/N=C/N)C(Cl)(Cl)Cl,8.04
O=C(NN1CCCCCC1)c1cccnc1,2.86
O=C(NNc1ccccn1)c1ccccn1,5.59
O=C(NNc1ccccn1)c1ccncc1,5.59
CCN(CC)c1cc(C)nc2ccnn12,2.98
CCCCCCNc1cc(C)nc2ccnn12,3.1
NCCC[C@H](N)CSP(=O)(O)O,10.87
Cc1cc(N(CCCl)CCCl)ccc1N,5.47
COc1ccc(N(CCBr)CCBr)cc1,2.77
CNC(=S)NCCCCc1nc[nH]c1C,7.22
CC(C)(C)NCC(O)c1sccc1Cl,9.32
CC(C)(C)NCC(O)c1sccc1Br,9.33
c1ccc(C2CN3CCOC3=N2)cc1,5.32
c1ccc(C2CN3CCNC3=N2)cc1,10.91
CNC(=O)Oc1cccc(N(C)C)c1,3.55
Cc1ccc(N(CCCl)CCCl)cc1C,2.44
NCC(O)Cn1cnc2c(N)ncnc21,9.69
NCC(N)Cn1cnc2c(N)ncnc21,9.66
CC(=O)c1ccc(O)c2ncccc12,3.16
CN(C)Cc1ccc(O)c2ncccc12,9.54
Cc1ncc(C)c(-c2ccccc2)n1,2.96
N#CNc1nccc(-c2ccncc2)n1,4.08
Nc1ncc2c(n1)CCCCCCCCCC2,4.12
Cc1ncc2c(n1)CCCCCCCCCC2,3.12
C=CCNC(=S)N/N=C/c1ccsc1,2.34
Cn1ccn(CC(N)C(=O)O)c1=S,8.23
O=c1oc2ccccc2n1CN1CCCC1,7.3
Cc1onc(N)c1-c1cccc(N)c1,3.71
Nc1cccc(-c2cnc(N)nc2)c1,3.98
Nc1cccc(-c2ccc(N)nc2)c1,6.33
O=C(NN=C1CCCC1)c1ccncc1,3.04
CC(C)NCCc1cc(O)c(O)cc1N,9.7
O=C(O)CO/N=C/c1ccccc1Cl,2.12
CN(C)C[C@@H]1C[C@@H]1CO,9.56
C=C(Cl)c1c(CO)cnc(C)c1O,5.61
Cc1ncc(CO)c(/C=C/Br)c1O,6.17
O=C1N=C(NCc2ccccc2)CON1,0.92
COCCNCC(O)COc1ccc(O)cc1,8.89
COCCNCC(O)COc1ccccc1C#N,8.94
CC(C)(C)NCC(O)COc1ncns1,9.76
NC(C(=O)O)C(F)(F)C(=O)O,7.15
NC(=O)C(F)(F)C(N)C(=O)O,5.92
CN(C)CC(Br)c1ccc(Cl)cc1,7.18
CN(C)CC(Br)c1ccc(Br)cc1,7.19
CN(C)CC(Br)c1cccc(Cl)c1,7.14
CN(C)CC(Br)c1cccc(Br)c1,7.16
Cc1cc(C(Br)CN(C)C)ccc1F,7.21
Cc1ccc(C(Br)CN(C)C)cc1C,7.28
CC(C)NNC(=O)c1ccc(N)cc1,4.01
CC(C)NNC(=O)c1ccc(O)cc1,3.83
Cc1noc(C)c1C(=O)NNC(C)C,3.32
CCSC(=S)NNC(=O)c1ccccn1,1.87
CCSC(=S)NNC(=O)c1cccnc1,3.55
CCSC(=S)NNC(=O)c1ccncc1,3.19
CCCCCOc1cc(N)ccc1C(=O)O,2.5
Nc1ccc(C(=O)O)cc1C(=O)O,0.6
CN(C)c1ccc(NC(=S)NN)cc1,4.78
N#Cc1ccc(NC(=S)NN)cc1Cl,3.67
c1ccc2oc(-n3ccnc3)nc2c1,5.5
Fc1ccc(Oc2ccncn2)c(F)c1,2.38
OC1(c2ccc(Cl)cc2)CCNCC1,9.39
C[C@@H](N)C(=O)c1ccccc1,7.55
CC(CCc1ccc2c(c1)OCO2)NN,5.8
CN1CC2(c3ccccc3)CCCC1C2,9.67
c1ccc2c(c1)CC1(CCCN1)C2,11.08
N=C(NCC1CC1)C(Cl)(Cl)Cl,4.76
CSc1nc(-c2ccccc2)c[nH]1,4.42
Oc1cc2c(cc1O)C1CCCN1CC2,8.76
C#CCN1CC(C)/C(=N/O)CC1C,8.27
CSc1nc(-c2ccccc2)cn1CCO,3.97
NCCCCc1ccc(N2CCCCC2)cc1,10.21
CC(C)c1ccc(N2CCCCC2)cc1,5.87
CCCN(CCC)CCc1cccc(OC)c1,10.23
CCCNC(C)Cc1ccc(O)c(O)c1,10.55
CCCN(C)CCc1ccc(O)c(O)c1,9.13
CCCCNC(=S)N1CCc2cccnc21,2.62
CNC(C)Cc1ccc(OC)c(OC)c1,10.15
CCN(CC)CCNC(=O)c1ccccc1,9.04
CC(=O)/C(CN1CCCCC1)=N\O,8.31
CCCCCNC1CCc2c(O)cccc2C1,10.8
O=C(O)c1cnc2ccc(F)cc2c1,1.81
CCOC(=O)Cc1cc2ccccc2cn1,4.43
CC(C)CNCCc1ccc(O)c(O)c1,10.6
Cc1ccc(C)c(NC(=O)CN)c1C,7.98
CN(C)c1cncc(N2CCNCC2)n1,8.75
Cc1cs/c(=N\c2ccccc2)n1C,5.07
CCN(C)C1CCc2c(O)cccc2C1,9.7
c1ccc(C2CC3=NCCN3C2)cc1,10.2
O=C(O)c1cnc2c(F)cccc2c1,0.11
CC(C)NC1CCc2c(O)cccc2C1,10.76
N=C(CS)NCC12CCC(CC1)CC2,12.42
CCCN1CC2CC(C1)c1ccccc12,9.97
N=C(CS)NCC12CCCC(CC1)C2,12.42
Cc1ncc2c(n1)-c1ccccc1C2,2.77
Cc1cccc(C)c1N(C)C(=O)CN,7.97
COc1ccccc1/N=C1/SCCCN1C,5.3
CN(C)CCCNCCNC(=O)/C=N\O,9.54
CN1CCC2CC(Cc3ccccc32)C1,10.08
CC(C)NCC(O)c1cccc(O)c1O,8.86
CCCNC(=N)Nc1ccc(NCC)cc1,11.23
Cc1nn(C)c2nc3ccccc3cc12,2.31
Cc1nn(C)c2c1Cc1ccccc1N2,4.03
C1=CC2C1C1C=CC2C2CNCC12,11.64
NC1CCc2[nH]c3ccccc3c2C1,9.98
c1coc(C/N=C2\CCCCCN2)c1,10.45
CC(C)=NNC1=NCCc2ccccc21,5.21
CCOc1ccc(NC(=N)NCCO)cc1,10.16
c1csc(C/N=C2\CCCCCN2)c1,10.76
CCNc1ccc(NC(=N)NCCO)cc1,10.57
CN(C)CCNC1=NCCc2ccccc21,10.0
CCCNC(=N)Nc1ccc(OCC)cc1,10.82
OC1CC=C(CCN2CCCCC2)CC1O,9.7
CNC(C)C(=O)c1cccc(Cl)c1,7.95
CC1CNc2ccccc2C[N+]1(C)C,2.07
