smiles,pka
NNC(=S)Nc1cccc(Br)c1,13.82
NNC(=S)Nc1ccc(Br)cc1,13.98
CSc1ccc(NC(=S)NN)cc1,13.98
Cc1cnc2c(c1)CCCC2C#N,13
NC(=S)C1CCCc2cccnc21,12.01
Nc1cc(C(F)(F)F)ccc1S,5.3
C=Cc1c(CO)cnc(CO)c1O,8.88
NC(=S)c1cccc2cccnc12,12.27
C[C@](N)(CCCN)C(=O)O,2.7
Cc1cccnc1CC(O)C(=O)O,3.51
N=C(CS)Nc1cccc(Cl)c1,9.69
CN(Cc1ccccc1)C(=N)CS,8.58
CC(S)C(=N)NCC(C)(C)C,8.49
C[S+](C)CCCC(=O)[O-],4.46
Oc1ccc(CCNC2CC2)cc1O,10.09
Cc1ncc(CCN(C)C)[nH]1,13.95
Nc1ccc(C(=O)O)c(I)c1,4.02
NCC(O)NC1/C=C\CCCCC1,13.54
Nc1ccc(C(=O)O)c(N)c1,5.51
Cn1c[n+](C)cc1/C=N/O,7.7
CCOc1nonc1S(N)(=O)=O,6.11
CC1=C(C)C(C)(O)OC1=O,11.5
CCOCc1nc2ccccc2[nH]1,11.19
CCCCCCCCNc1ccc(O)cc1,10.36
N#CCC(=O)NCCc1ccccc1,9.18
O=C(O)CCCCc1ccccc1CO,4.69
O=C(NO)c1cccc(=O)n1O,5.93
O=C(CCCCCCS)NC1CCCC1,10.2
O=C(CO)Nc1cc(O)ccc1O,9.11
O=C(NO)c1cc2ccccc2o1,8.12
O=C1CC(Sc2ccccc2F)N1,10.89
C#CCOc1ccc(CC=C)cc1O,9.82
O=C(Nc1nccs1)c1ccno1,9.22
Nc1nc(-c2ccccc2O)cs1,9.08
Nc1cc(CCC(=O)O)ccc1O,3.35
CC(c1nccs1)C(C#N)C#N,9.18
CCCCCCCCNCP(=O)(O)CN,-2.25
NCP(=O)(O)CNC1CCCCC1,-2.25
CN(C)CP(=O)(O)CN(C)C,-3.12
O=C(O)C/C=C/c1cccnc1,3.92
O=C(O)CC(=O)c1ccccc1,3.87
NNC1=NCC(O)c2ccccc21,13.68
CC=Cc1ccc(OCC)c(O)c1,9.84
CNC(=O)NC(=N)n1cccn1,10.78
O=C1C=CCN(O)C(=O)N1O,7.38
CC(C)CNC(=O)c1nonc1N,11.37
Cn1cccc(C(=O)NO)c1=O,8.87
O=C(O)c1cc2ccccc2n1O,3.43
O=C(O)c1cn2cnnc2nc1O,3.41
CCOc1ccc(C(=O)NO)cc1,9.22
CC(=O)c1ccccc1C(=O)O,4.12
N=C(N)NC(=O)N1CCOCC1,11.39
NC(=O)c1ccc2occc2c1O,7.18
NC(=O)c1cc2ccoc2cc1O,7.42
O=C1Nc2ccccc2C12OCCO2,11.09
Cc1cc(O)nc2cc(N)ccc12,12.24
Cc1cc(O)nc2cc(O)ccc12,8.59
O=C1Nc2ccccc2C12OCCS2,11.66
CNC(=O)c1cc(Cl)nnc1Cl,11.55
Nc1cccc(S(N)(=O)=O)c1,10.31
Nc1ccc(S(N)(=O)=O)cc1,10.99
Cc1cccc2nc(N)nc(O)c12,12.56
Cc1ccc2nc(N)nc(O)c2c1,12.75
CC(=O)Oc1ccccc1C(=O)O,3.41
CC1CCc2nc(N)nc(O)c2C1,12.76
CC(C)c1cc2c(cc1O)CCO2,10.47
COCCOc1cc2c(cc1O)CCO2,10.4
CCCCOc1cc2c(cc1O)CCO2,10.41
O=C(O)C1CC=CCC1C(=O)O,3.82
Cc1ccc(Oc2cncnc2O)cc1,10.96
Oc1ncncc1Oc1ccc(F)cc1,10.96
Cc1cccc(Oc2cncnc2O)c1,10.95
O=C(O)CNC(=O)c1ccccc1,3.59
CCCCCCCCCC(=O)CC(N)=O,10.02
O=C(O)COCc1ccc(Br)cc1,2.93
NC(Cc1cc(O)no1)C(=O)O,1.33
Nc1ncnc2c1ncn2CC(O)CO,13.9
O=C(O)CN1CCCC(CS)C1=O,3.99
NC(=O)CN1CCCC(CS)C1=O,10.09
C/C=C(\NC(C)=O)C(=O)O,3.99
O=C(O)Cc1cccc2ccccc12,4.75
CCCCCCCc1cc(O)cc(O)n1,6.71
CC(C)c1cccc(C(C)C)c1O,10.98
c1ccc(-c2ncc[nH]2)cc1,12.67
Nc1nc2ccc(Cl)cc2[nH]1,12.2
c1ccc(-c2c[nH]cn2)cc1,13.71
O=[N+]([O-])c1ccccc1O,6.78
OCCOc1[nH]cnc2ncnc1-2,3.95
Cc1cnc2nc(N)nc(O)c2n1,10.41
CCCCCc1ccc2nc(O)sc2c1,4.5
CCCCCc1ccc2nc(O)oc2c1,8.08
COc1cccc2c(I)[nH]nc12,9.81
CC(=O)N(C)c1ccc(O)cc1,9.43
Cc1ccc(S(N)(=O)=O)cc1,10.46
NN1C(=O)Cc2ccccc2C1=O,9.45
O=C(O)C(=O)CCc1ccccc1,3.47
COC(=O)CCc1cc(O)ccc1O,9.56
CC(=O)N(O)CCCc1ccccc1,8.41
O=C(O)CCN1C(=O)CCC1=O,3.98
CC1NCCc2cc(O)c(O)cc21,9.52
CCCCCCN=C(N)NCCC(=O)O,4.07
CC(=O)NC(=N)NCCC(=O)O,3.79
N=C(N)c1cccn1CCC(=O)O,4.1
N=C(N)N1CCCCC1CC(=O)O,4.15
CC(C)NNC(=N)NNCC(=O)O,4.23
COCC1=CCC(/C=N/O)=CC1,11.12
CC1=NN=C(NCC(=O)O)NN1,3.22
O=C(O)CNC1=NNC(=O)NN1,3.73
CN(/N=C/C(=O)O)C(=N)N,3.42
Cn1c(S)nnc1-c1ccccc1F,7.45
Oc1ccc(CC2=NCCN2)cc1O,10.36
N/C(S)=N/N=C/c1ccccn1,6.67
COc1cc(CCC(C)=O)ccc1O,9.95
Nc1ccc(OP(=O)(O)O)cc1,1.13
CC(N)Cc1cc(O)c(O)cc1O,9.28
Cc1ccc2nc(O)c(O)nc2c1,11.37
Cc1cnc2nc(O)c(O)nc2c1,9.45
Cc1ccc2nc(O)c(O)nc2n1,9.45
NC(CC(=O)NO)Cc1ccccc1,9.16
CN(C)CC(O)COc1ccccc1O,9.98
Oc1ccc2nc(O)c(O)nc2n1,9.37
NC1COc2cc(O)c(O)cc2C1,9.81
NC1CCc2cc(O)c(O)cc2C1,10.23
CC(C)c1cccc(C2CC2)c1O,10.95
CCCCc1cccc(C(C)CC)c1O,10.77
Cc1onc(O)c1C(N)C(=O)O,1.27
O=C1CCN(c2ccccc2Cl)N1,11.06
O=C1CCC(c2ccccc2)=NN1,11.8
O=C1CCCN(Cc2ccccc2)N1,11.33
CCCCCC(C)c1cccc(C)c1O,10.84
CCc1c(C)cc(C)c(CC)c1O,10.77
NC(CCP(=O)(O)O)C(=O)O,1.62
N[C@H](CC(=O)O)C(=O)O,1.7
COc1ccc2cc(O)ncc2c1OC,11.81
O=C(O)Cc1cccnc1C(=O)O,0.86
C[C@@H](N)/C=C/C(=O)O,4.46
O=C(O)CNCCCCP(=O)(O)O,1.55
O=C(O)CNCCSCP(=O)(O)O,1.39
NCC(O)c1ccc(O)c(O)c1F,9.14
NCC(O)c1cc(O)c(O)cc1F,8.31
NCC1CCc2cc(O)c(O)cc21,10.07
CNCC1CCCc2c1ccc(O)c2O,10.42
CCNCC1CCc2c1ccc(O)c2O,10.49
NCC1CCCCc2c1ccc(O)c2O,10.08
CNC(C)C(O)c1ccc(O)cc1,9.19
CCC(/C=N/OCCC(=O)O)CC,4.7
CCCCCCCCCCc1cccc(O)c1,10.11
O=C(O)CCO/N=C/c1ccco1,3.97
O=C(O)CCO/N=C/C1CCCC1,4.52
O=C(O)CCO/N=C/c1cccs1,4.34
OCCNc1[nH]ccc2ncnc1-2,10.56
CCCCCCN/N=C(\C)C(=O)O,4.21
CNC1Cc2ccc(O)c(O)c2C1,10.04
OCCOCn1cnc2c1NC=NCC2O,13.06
OCCOCn1cnc2c(O)ncnc21,11.68
COC(=O)Nc1cn2ccccc2n1,12.67
Oc1ncc(C=C(F)F)c(O)n1,11.45
OCCCCn1cnc2c1NC=NCC2O,13.06
NC(c1ccccc1)[PH](=O)O,0.13
CCC(C(=O)O)=C1CCCCCC1,4.9
Sc1nnc(NCCc2ccccc2)s1,7.32
CCOC(OCC)P(=O)(O)CCCN,0.68
CC(CC(N)C(=O)O)C(=O)O,2.01
CC(N)(CCC(=O)O)C(=O)O,1.98
CNC(C(=O)O)c1cc(O)no1,0.8
c1ccc(-c2nnn[nH]2)cc1,4.3
NCCCC(N)(C(=O)O)C(F)F,2.19
NC/C=C/C(N)(CF)C(=O)O,2.34
CSC1CN(c2ccccc2)NC1=O,11.58
O=Nc1c(O)nc2ccccc2c1O,8.56
NC1CCc2cc(F)c(O)cc2C1,8.74
CO/C=C\[C@H](N)C(=O)O,2.19
CC(=O)OCC[N+](=O)[O-],8.34
O=CN/C=C/c1cc(O)ccc1O,9.51
Cn1cnc(CC(N)C(=O)O)c1,1.92
O=C1OCC(c2ccccc2)=C1O,9.17
CCc1nc(C)c2cnnc(S)n12,7.49
CCOC(=O)COc1ccc(O)cc1,9.9
CC(C)c1ncn2c(O)nncc12,9.78
CCc1nc(C)c2cnnc(O)n12,9.79
CC(C)c1ncn2c(S)nncc12,7.45
CSCC[C@@](C)(N)C(=O)O,2.58
CC(=O)Nc1ccc(O)c(C)c1,9.83
CNC(=O)Cn1cccc(O)c1=O,9.29
CC(N)P(=O)(O)CCC(=O)O,-0.05
C#CCNC1CCc2ccc(O)cc21,9.72
Oc1cccc(NCC2=NCCN2)c1,9.92
COc1ccc(/C=C/C=O)cc1O,9.83
NCC1OCc2cc(O)c(O)cc21,9.38
CCCCCn1cnc2c(S)ncnc21,7.83
NC(=O)NC(=O)Cc1ccccc1,11.75
CC(N)C(=O)NC(C)C(=O)O,3.73
NC(=O)C[C@H](N)C(=O)O,2
N#CC(C#N)=Cc1ncc[nH]1,12.3
C=C(CC(=O)CC#N)C(=O)O,2.33
O=C(O)CCCCCCNC(=O)CBr,4.47
O=C(O)Cc1ccc2ccccc2c1,4.74
CCCCCCC(=O)NN1CC=CCC1,12.93
CC(c1ccsc1)N(O)C(N)=O,8.97
CC(c1cccs1)N(O)C(N)=O,8.84
Cc1ccc(CN(O)C(N)=O)o1,8.79
CC(c1ccoc1)N(O)C(N)=O,8.95
CC(c1ccco1)N(O)C(N)=O,8.66
CNCC(O)c1ccc(F)c(O)c1,8.1
O=C(O)CCC(CCCS)C(=O)O,4.07
Cc1nccc2cc(O)c(O)cc12,8.55
Cc1nc(O)ccc1-c1ccncc1,11.83
NCCOc1cccc2c1CC(=O)N2,12.41
Oc1ccc(Cc2ccccc2)cc1O,9.41
CCCC/N=C(\S)c1cccnc1S,7.58
CCCCCCNC(=O)c1cccnc1S,7.67
Cc1nc2c(O)cccn2c1CC#N,8.06
Cc1nc2[nH]cnc(N)c-2n1,9.82
Nc1ncnc2nc(Br)[nH]c12,8.14
CC(C)C[C@H](N)C(=O)NO,8.9
CS(=O)(=O)c1ccc(O)cc1,7.58
COc1cc2cc(O)cnc2cc1OC,10.03
CCc1sc(-c2ccccc2)nc1O,6.35
Cc1c[nH]c(=O)[nH]c1=O,9.06
Oc1ncc(/C=C/Br)c(O)n1,11.94
c1cc(-c2c[nH]cn2)ccn1,13.58
Oc1cccc2c1CCC1NCCCC21,9.89
Cc1sc(-c2ccccc2F)nc1O,6.33
O=P(O)(O)C(O)c1cccnc1,1.15
O=P(O)(O)C(O)c1ccccn1,0.93
O=P(O)(O)C(O)c1ccncc1,1.2
CCOC(=O)c1nc(O)c(C)s1,6.19
NCC1OC(CO)C(O)C(O)C1O,12.6
COc1cc2ccc(=O)oc2cc1O,8.26
CCNCc1c(CSC)cnc(C)c1O,7.65
Sc1nc2cc(Cl)ccc2[nH]1,7.42
NCc1nc2cc(N)ccc2[nH]1,12.45
Cc1nc2cc(Cl)ccc2[nH]1,12.6
NC(=O)N/N=C/Cc1ccccc1,11.95
CC(C)C1CN(C(=O)O)C1=O,3.72
O=C(O)c1cccc[n+]1[O-],2.21
CCC(=O)C1=C(O)CCCC1=O,5.02
Oc1c2nnnc-2sc2ccccc12,5.04
CC(C)(C)CC(CN)CC(=O)O,4.84
OC12CCCCC1=Nc1ccccc12,12.76
Brc1ccccc1Nc1ncc[nH]1,13.16
O=C1NCCN1CC#CCn1ccnc1,13.56
COC(=O)NCC#CCn1cncc1C,13.43
N#CC(C#N)Cc1ccc(O)cc1,9.31
O=C(O)CCC(=O)NCC(=O)O,3.34
c1cc(Cc2cnc[nH]2)ccn1,13.26
CCOc1cnc2c(CC)cnn2c1O,8.36
c1ccc(Cc2c[nH]cn2)nc1,13.88
CCc1c(O)c(=O)ccn1CCOC,11.75
CCCCn1ccc(=O)c(O)c1CC,11.99
Cc1c(O)c(=O)ccn1C(C)C,11.92
Cc1c(O)c(=O)ccn1CCCCO,11.8
O=C(CCCCCCc1ccccc1)NO,8.91
Oc1ccc(CCn2ccnc2S)cc1,7.93
NCC(c1ccccc1)n1ccnc1S,8.09
COc1ccc(-n2ccnc2S)cc1,7.84
OCCCCn1cnc2c(O)ncnc21,11.69
Nc1nc2[nH]cnc(O)c-2n1,8.5
COC(=O)/C=C/c1ccccc1O,9.22
N=C(N)CCNCCSP(=O)(O)O,2.06
CCCCCCCCCCCCCCCC(=O)O,4.95
OC1CNC(CNCc2cccs2)C1O,13.35
OC1CNC(CNCn2ccnc2)C1O,13.35
OC1CNC(CNCc2ccco2)C1O,13.35
O=C(CCCl)Nc1ccc(O)cc1,9.46
NC(=O)CCNCCSP(=O)(O)O,2.06
c1ccc(-c2nn[nH]n2)nc1,5.44
c1ccc(-c2nc[nH]n2)cc1,10.63
Oc1nc2ccncc2c2ccccc12,11.64
Oc1nc2cnccc2c2ccccc12,11.6
CCc1nc(O)c2c[nH]nc2n1,9.26
CCCCCCSc1nc(N)cc(O)n1,12.4
Oc1c2nnnc-2oc2ccccc12,6.7
CNC(=N)NCCCC(N)C(=O)O,2.48
Oc1c(I)cc(I)c2cccnc12,7.39
CNCC(O)c1cc(OC)ccc1OC,13.81
NC1CCCCN(CC(=O)O)C1=O,3.76
Cn1c(N)cc(=O)[nH]c1=O,9.68
C/C=C(\C)C(CN)CC(=O)O,4.72
OCCCc1c(O)ccc2ccccc12,10.08
NC(C(=O)O)c1cccc(O)c1,1.74
O=C(Nc1nccs1)c1ccccn1,10.83
O=C(Nc1nccs1)c1ccncc1,11.06
O=C(Nc1nccs1)c1cccnc1,10.95
O=C(Nc1nccs1)c1ccccc1,11.84
CCC1NC(=S)NC(=O)C1C#N,8.34
COC(=O)CNC(=O)C(=O)OC,11.08
CN1CCCC(c2nc(N)no2)C1,13.43
CN1CCNC(c2nc(N)no2)C1,13.11
Nc1noc(C2CN3CCC2C3)n1,13.43
NC1CCCc2cc(Cl)ccc2C1O,13.85
NC1CCCc2ccc(Cl)cc2C1O,13.81
CC1(C)C(=O)Nc2ncccc21,11.77
O=c1[nH]c2ccccc2oc1=O,10.21
OCNc1nc(NCO)nc(NCO)n1,6.83
Cn1c(O)nnc1-c1ccccc1F,7.51
CCn1c(O)nnc1-c1ccccc1,7.77
O=[N+]([O-])Nc1ccccc1,5.53
O=C(O)C12CCC(CC1Br)C2,3.5
OCc1ccc(Cn2ccnc2S)cc1,7.98
Cc1[nH]c2ncnc(O)c2c1C,12.78
CCNC1CC(C)C(O)C(O)C1O,12.97
CN(CC(=O)O)CP(=O)(O)O,0.79
NC(CC(=O)O)CP(=O)(O)O,1.52
CC(NCC(=O)O)P(=O)(O)O,-0.62
CC(NCP(=O)(O)O)C(=O)O,-0.59
NN(CC(=O)O)CP(=O)(O)O,1.45
COc1ccccc1/C=C/C(=O)O,3.95
CN1C=CNC1[N+](=O)[O-],9.05
N#Cc1cnc(Nc2ccccn2)s1,9
CNc1nc(O)c2c(n1)NCCN2,13.31
CC(C[C@H](N)CS)C(=O)O,4.5
CCCOc1ccc(N/C=N/O)cc1,11.18
CCCCc1ccc(N/C=N/O)cc1,11.66
Cc1cc(O)c2ccc(N)nc2n1,9.65
Cc1cc(O)c2ccc(O)nc2n1,9.43
OCCCCNc1nc(O)nc(O)c1I,11.3
CC(=O)N(O)c1ccc(O)cc1,8.75
OC(Cc1ccccc1)C(F)(F)F,11.3
COCCC1CC=C(/C=N/O)CC1,11.07
COCC1=CCC=C(/C=N/O)C1,11.12
COCC1=CC=C(/C=N/O)CC1,11
CC1CC=C(/C=N/O)C(C)O1,10.78
Oc1nc2ccccc2c2ccncc12,10.49
Oc1nc2ncccc2c2ccccc12,10.6
Oc1nc2ccccc2c2ncccc12,10.6
Oc1nc2ccccc2c2cccnc12,11.07
Oc1ccc(-c2ccncc2)cc1O,9.16
O=C(O)C1CCC(=O)N1CCCS,3.94
Oc1ccc(C2=CCNCC2)cc1O,9.78
NC(CCCCCC(=O)O)C(=O)O,2.22
N/C(=N/CC(N)C(=O)O)NO,1.82
Cc1ccccc1CC(CS)C(=O)O,4.73
O=C(O)C(CS)Cc1ccccc1F,4.13
CC1OC(SCN)C(O)C(O)C1O,12.5
N/C(S)=N/N=C/c1cccnn1,6.5
CP(=O)(O)C[C@@H](O)CN,1.93
O=C(CCCCCCS)Nc1ccccc1,10.2
O=C(NCCCCCCS)c1ccccc1,10.2
O=C(CCCCCCS)Nc1cccnc1,10.2
NCCCP(=O)(O)Cc1ccccn1,1.5
NCCCP(=O)(O)CC1CCCCO1,1.87
NCCCP(=O)(O)Cc1ccccc1,1.83
NCCCP(=O)(O)CC1CCCCC1,1.91
C=CCn1ccc(=O)c(O)c1CC,11.88
COc1ccccc1C1(O)CCNCC1,13.79
CCc1c(O)c(=O)ccn1CCCO,11.76
CC(C)c1ccc(C(=O)O)cc1,4.23
CN(C)c1cccc(C(=O)O)c1,4.92
CN(C)c1ccc(C(=O)O)cc1,4.76
O=C(O)c1cc(I)cc(I)c1I,3.03
CCn1cnc2c(O)nc(N)nc21,11.59
CO/N=C/c1ccc(O)c(O)c1,8.9
O=C(NO)c1cccc2ccccc12,8.94
O=C1Nc2ccc(Br)cc2C1=O,9.31
O=C1Nc2ccc(Cl)cc2C1=O,9.31
C[N+](C)(C)CC(=O)[O-],2.26
O=C1NC(=O)C(CS)(CS)N1,8.54
CC(C)(C)SSCN(N)C(=O)O,2.65
CNCC(O)C(O)C(O)C(O)CO,12.65
CC(N)C(O)c1cc(O)ccc1F,8.84
CCCCOCc1cc(=O)c(O)co1,9.47
CC1(N)CCCc2nc(O)ccc21,11.35
CN(C)c1ncc(C(=O)O)cn1,3.97
COC(=O)CCCCCP(O)(O)=S,2.84
Oc1cccc(-c2ccccc2F)c1,9.74
Cc1ncc(C(=O)NN)c(O)n1,10.84
CCCCCCNc1cc(O)nc(O)n1,8.75
OCCCCCNc1cc(O)nc(O)n1,8.75
COCCSc1cnc(NC(C)=O)s1,8.03
O=C1NCC=Nc2c(O)cccc21,7.77
CN1CCN(c2ccccc2)NC1=O,11.86
Cc1ccccc1N1CCNC(=O)N1,11.94
O=C(O)CS/C=C/c1ccccc1,4.36
O=C(O)c1[nH]nc2c1COC2,3.44
O=C(O)c1n[nH]c2c1CCC2,3.17
CC(N)C(=O)c1ccc(O)cc1,8.02
CCCN1CCc2ccc(O)cc2CC1,10.42
CCCN1CCc2cccc(O)c2CC1,10.36
COC(=O)Nc1cc(Cl)ccc1O,8.09
NCCC(=O)Nc1cccc(Cl)c1,13.81
CC(O)c1ccc(C(=O)O)cc1,4.06
Cc1ccc(C(N)C(=O)O)cc1,2.36
NC(C(=O)O)c1ccc(O)cc1,1.74
COc1ccccc1C(=O)C(=O)O,2.49
NCC(=O)Nn1ccc2ccccc21,12.6
CC(N)Cc1cc(O)c(O)cc1N,10.34
CC(N)Cc1cc(N)c(O)cc1O,10.4
Nc1cc(O)c(O)c2cccnc12,8.46
CC(N)Cc1cc(O)c(N)cc1O,10.38
Nc1ncnc2ncc(C=NO)nc12,7.59
CN1CN=C(N)c2[nH]cnc21,13.93
O=C(NO)N/N=C/c1cccnc1,9.39
CC12CCC(=O)N1CC(=O)N2,11.11
CC1C(=O)NC2CCC(=O)N21,11.25
CCCNC1CCc2ccc(O)cc2C1,10.02
CCCNC1CCc2c(O)cccc2C1,10.01
Cc1ncc(C)c2c(O)cccc12,9.49
N/C(=N\O)c1ccc(Cl)cc1,8.03
C/C(=N\O)c1ccc(Cl)cc1,7.08
COc1ccc(CCC(=O)O)cc1O,3.95
NC1=NC(N)c2nc[nH]c2N1,11.01
c1ccc(-c2ncc[nH]2)nc1,11.6
Nc1nc(N)c2c(O)cccc2n1,6.38
O=C(/N=C\NNC(=O)NO)NO,8.28
Oc1c(F)cc(I)c2cccnc12,7.43
Oc1c(F)cc(F)c2cccnc12,7.48
Oc1c(I)cc(F)c2cccnc12,7.42
CCCCCCC1NC(C(=O)O)CS1,3.18
CN1C=NC(N)c2[nH]cnc21,13.05
CC(=O)N[C@H](C)C(=O)O,3.89
CC(=O)O[C@H](C)C(=O)O,3.6
Nc1nccc2c1ncn2CC(O)CO,13.9
O=C1N[C@H](C(=O)O)CS1,3.19
N[C@H]1CC=C(C(=O)O)C1,4.2
Cc1cc(=O)c(O)c(CO)n1C,11.29
O=c1ccn(CCCO)c(CO)c1O,11.23
Cc1nccc2nc(O)c(N)cc12,11.98
NC1CC2CC1c1cccc(O)c12,10.63
Cc1nccc2nc(O)c(O)cc12,8.55
NC1CC2CC1c1ccc(O)cc12,10.5
Oc1ccc(NC2=NCCN2)cc1O,10.02
O=C(O)CCCC1CCCC(=O)N1,4.56
O=C(O)CCC1CCCCC(=O)N1,4.56
CCCNC1CCc2cccc(O)c2C1,10.57
C#CCNC1CCc2c(O)cccc21,9.71
C#CCNC1CCc2cccc(O)c21,8.25
NC(Cc1cc(O)ns1)C(=O)O,1.72
COc1ccc(NC(=S)C#N)cc1,8.63
COc1ccccc1/N=C(/S)C#N,4.66
C#CCN(C)CCc1cccc(O)c1,10.09
C#CCNC(C)Cc1cccc(O)c1,10.12
O=C(O)Cc1ccc(O)c(O)c1,3.61
C=CCNC1CCCc2onc(O)c21,5.26
O=C(O)CCC(=O)C1CCCCC1,4.64
CN(C)C1CCCc2onc(O)c21,5.14
N[C@H]1CCCc2onc(O)c21,4.17
CCCCCCCCCCOS(N)(=O)=O,11.66
NS(=O)(=O)OCCc1ccccc1,11.69
C1=C(c2c[nH]cn2)CCNC1,13.72
Oc1ccnc(SCc2cccnc2)n1,12.06
CCCCCCSCC(=O)C(F)(F)F,9.86
CCCCN1CC(C)C(O)C(O)C1,13.56
CCCCN1CC(O)C(O)C(O)C1,12.98
NNC(=O)c1cnc2ccccc2n1,12.05
CC1CNc2nc(N)nc(O)c2S1,12.37
CN1Sc2ccccc2[S+]1[O-],8.62
Nc1[nH]cnc1S(N)(=O)=O,9.2
CC(N)C(O)c1cccc(Cl)c1,13.81
CCC1N[C@H](C(=O)O)CS1,2.97
CC1N[C@@H](C(=O)O)CS1,2.8
O=C1CNC(=O)N1c1ccccc1,11.07
CCCCCc1nc2ccccc2[nH]1,12.55
O=C(O)c1cnc2ccccc2c1O,3.68
CC(=O)N(O)c1ccc(C)cc1,9.12
NC(=O)c1cc(CCl)[nH]n1,10.16
NCCOP(=O)(O)Oc1ccccc1,1.36
O=C(O)C1CCCN1C(=O)CCS,3.94
NC(CSc1ccccc1O)C(=O)O,1.82
CC(C)c1ccc(C=O)c(O)c1,8.46
CN(C)CCc1ccc(O)c(O)c1,9.74
NC1CCc2c(ccc(O)c2O)C1,10.24
NCC(O)c1ccc(Cl)c(O)c1,7.74
O=C1NOC(=O)C1c1ccccn1,9.16
O=C1NOC(=O)C1c1cccnc1,9.22
CCOCn1ccc(=O)[nH]c1=O,9.71
O=C1NC(=S)OC1c1ccccc1,7.28
NCc1nccn1Cc1ccc(O)cc1,10.24
S=c1[nH]ccn1Cc1ccccc1,10.4
Cc1ccc(O)c2c(O)ccnc12,8.47
COc1cc2nccc(O)c2cc1OC,10.94
Fc1cccc(Cc2cccnc2S)c1,7.49
CCCNc1nc(C)nc(O)c1C#N,11.2
NC(=NO)C1COc2ccccc2O1,8.38
CCc1nc2cc(C)ccc2[nH]1,12.85
CC(C)c1nc2ccccc2[nH]1,12.46
O=C(O)CC(CO)Cc1ccccc1,4.64
O=C(O)C(CS)NCc1ccccc1,1.99
CN(C)C(=O)Oc1cccnc1CO,13.84
O=C(O)C(CS)NCC1CCCCC1,2.24
NC(=O)Oc1ccccc1C(=O)O,3.38
CC(=O)NCC(=O)NCC(=O)O,3.69
O=C(O)C(CS)CCc1ccccc1,4.7
CC(C)N[C@H](CS)C(=O)O,2.19
COc1ccc(/C(C)=N/O)cc1,8.04
O=C(NO)C1Cc2ccccc2CN1,8.75
Cc1cccc(S(N)(=O)=O)c1,10.28
N/C(=N/c1ccc(O)cc1)NO,8
O=C(NO)c1ccc(O)c(O)c1,8.28
COc1ccc(COCC(=O)O)cc1,3.44
CC(N)C(O)c1cc(O)ccc1I,8.74
c1cncc(-c2c[nH]cn2)c1,13.34
c1cncc(-c2nnn[nH]2)c1,4.17
Cc1scnc1C(=O)Nc1nccs1,10.06
C/N=C1\C(Cl)=C(O)OC1O,4.29
C/N=C1\C(Br)=C(O)OC1O,4.14
NC(COP(=O)(O)O)C(=O)O,1.2
O=C(O)CCCCC(=O)C(=O)O,2.99
CCCn1[nH]c(=O)c(O)c1O,7.29
COc1ccc(-c2cnoc2O)cc1,3.78
CSc1ccc(-c2cnoc2O)cc1,3.72
O=c1[nH]cnc2[nH]ccc12,9.89
O=c1ncc2cc[nH]c2[nH]1,11.72
CC(=O)c1ccc(OCCO)cc1O,9.05
CC(=O)Nc1ccc2ccccc2n1,12.2
O=C(O)C1=CCc2ccccc2C1,4.42
C=CCCCCCCCCOP(O)(O)=S,2.42
CC(C(=O)O)c1ccc(O)cc1,4.08
Cn1cccc1C(O)CN1CCCCC1,13.83
Cc1ccc(C(C)C(=O)O)cc1,4.71
CC(C)CC(C)(CN)CC(=O)O,4.84
CC(C)CC1CC1(CN)C(=O)O,4.23
NCC1(C(=O)O)CC12CCCC2,4.02
O=S(=O)(NO)NCc1ccccc1,9.27
c1ccc(-c2cnn[nH]2)cc1,8.33
COc1ccccc1-c1c[nH]nn1,9.68
c1ccc(-c2c[nH]nn2)nc1,9.04
c1cncc(-c2cnn[nH]2)c1,8.16
c1cc(-c2cnn[nH]2)ccn1,8.29
C/C=C/c1ccc(O)c(OC)c1,10.01
Oc1ccc(OCc2ccccc2)cc1,9.91
Cc1cccc(Nc2ncccc2O)n1,8.98
Oc1ccc2c(c1)C1CNCC2C1,10.47
Cc1cccc(Nc2ncccc2C)n1,13.64
Oc1c2nnnc-2nc2n1CCCS2,10.67
CC(=O)N/N=C/c1ccccc1O,8.76
O=C1CNC(=S)N1c1ccccc1,11.44
O=C(CCCCCSc1ccccc1)NO,8.91
CSc1nc(O)c2sc(N)nc2n1,11.24
CCCc1c(O)nsc1C1CCNCC1,3.02
NC(CCCC1CCCCC1)C(=O)O,2.82
OCC1(CO)C(O)C2CCN1CC2,13.83
N#Cc1cnc(Nc2ccncn2)s1,8.14
CC(C)(O)c1ccn2ccnc2n1,13.8
NCC(CC(=O)O)Cc1ccccc1,4.52
Oc1cc(N2CCCNCC2)cnc1I,7.8
CCCCCCC(CN)c1nnn[nH]1,4.52
N#Cc1c(O)nsc1N1CCCCC1,2.13
CCCCCC(=O)c1ccc(O)cc1,7.78
O=C(O)COc1ccsc1C(=O)O,3.09
Cc1cccnc1/C=N/NC(N)=S,11.67
O=c1[nH]cnc2[nH]nnc12,6.65
O=c1[nH]cnc2nc[nH]c12,8.52
O=C(O)CNC(=O)c1ccccn1,3.26
O=C(O)c1ccc2cccnc2c1O,3.51
O=C(O)c1ccc(O)c(O)c1O,2.88
O=C1c2ccccc2C2CNCCN12,13.72
